Date,Author,Tokens,Share
2026-02-02,anthropic,209.782482,0.16195584
2026-02-02,arcee-ai,33.725079,0.02603637
2026-02-02,baidu,0.021301,1.644e-05
2026-02-02,bytedance,0.015135,1.168e-05
2026-02-02,bytedance-seed,0.969441,0.00074843
2026-02-02,cognitivecomputations,0.026496,2.046e-05
2026-02-02,cohere,0.655688,0.0005062
2026-02-02,deepcogito,0.035665,2.753e-05
2026-02-02,deepseek,124.941073,0.09645675
2026-02-02,eleutherai,1.9e-05,1e-08
2026-02-02,essentialai,0.003513,2.71e-06
2026-02-02,google,342.77673,0.26462979
2026-02-02,gryphe,0.23342,0.0001802
2026-02-02,ibm-granite,0.072384,5.588e-05
2026-02-02,inception,0.024994,1.93e-05
2026-02-02,inflection,0.001287,9.9e-07
2026-02-02,kwaipilot,0.161998,0.00012507
2026-02-02,liquid,0.947487,0.00073148
2026-02-02,mancer,0.000584,4.5e-07
2026-02-02,meituan,0.169812,0.0001311
2026-02-02,meta-llama,20.282783,0.01565867
2026-02-02,microsoft,0.207704,0.00016035
2026-02-02,minimax,64.316314,0.04965335
2026-02-02,mistralai,23.162031,0.0178815
2026-02-02,moonshotai,72.37444,0.05587437
2026-02-02,morph,0.130808,0.00010099
2026-02-02,neversleep,0.007615,5.88e-06
2026-02-02,nex-agi,0.364925,0.00028173
2026-02-02,nousresearch,0.465216,0.00035916
2026-02-02,nvidia,3.183484,0.00245771
2026-02-02,openai,160.253151,0.12371831
2026-02-02,opengvlab,0.036885,2.848e-05
2026-02-02,others,935.399986,0.09540685
2026-02-02,perplexity,0.919489,0.00070986
2026-02-02,prime-intellect,0.023952,1.849e-05
2026-02-02,qwen,42.810029,0.03305011
2026-02-02,raifle,0.00066,5.1e-07
2026-02-02,relace,0.009075,7.01e-06
2026-02-02,sao10k,1.002998,0.00077433
2026-02-02,stepfun,5.938639,0.00458474
2026-02-02,switchpoint,0.000574,4.4e-07
2026-02-02,tencent,0.003659,2.82e-06
2026-02-02,thedrummer,0.573003,0.00044237
2026-02-02,tngtech,22.461775,0.01734089
2026-02-02,undi95,0.042498,3.281e-05
2026-02-02,upstage,0.435727,0.00033639
2026-02-02,writer,0.022582,1.743e-05
2026-02-02,x-ai,111.902485,0.08639073
2026-02-02,xiaomi,6.376077,0.00492245
2026-02-02,z-ai,42.180858,0.03256438
2026-02-03,ai21,0.005398,3.93e-06
2026-02-03,aion-labs,0.069343,5.05e-05
2026-02-03,alfredpros,0.000114,8e-08
2026-02-03,alibaba,0.042176,3.072e-05
2026-02-03,allenai,0.102523,7.467e-05
2026-02-03,alpindale,0.000997,7.3e-07
2026-02-03,amazon,0.717971,0.0005229
2026-02-03,anthracite-org,0.009107,6.63e-06
2026-02-03,anthropic,218.361368,0.15903439
2026-02-03,arcee-ai,37.145081,0.02705307
2026-02-03,baidu,0.017419,1.269e-05
2026-02-03,bytedance,0.016983,1.237e-05
2026-02-03,bytedance-seed,1.148159,0.00083621
2026-02-03,cognitivecomputations,0.041903,3.052e-05
2026-02-03,cohere,0.136274,9.925e-05
2026-02-03,deepcogito,0.017528,1.277e-05
2026-02-03,deepseek,125.873205,0.0916745
2026-02-03,eleutherai,4.7e-05,3e-08
2026-02-03,essentialai,0.002782,2.03e-06
2026-02-03,google,362.483628,0.26399982
2026-02-03,gryphe,0.24217,0.00017637
2026-02-03,ibm-granite,0.096189,7.006e-05
2026-02-03,inception,0.023636,1.721e-05
2026-02-03,inflection,0.003044,2.22e-06
2026-02-03,kwaipilot,0.269369,0.00019618
2026-02-03,liquid,0.504679,0.00036756
2026-02-03,mancer,0.00089,6.5e-07
2026-02-03,meituan,0.14308,0.00010421
2026-02-03,meta-llama,16.916823,0.01232066
2026-02-03,microsoft,0.20892,0.00015216
2026-02-03,minimax,71.838706,0.05232072
2026-02-03,mistralai,23.112802,0.01683324
2026-02-03,moonshotai,69.668859,0.05074041
2026-02-03,morph,0.135878,9.896e-05
2026-02-03,neversleep,0.010945,7.97e-06
2026-02-03,nex-agi,0.322527,0.0002349
2026-02-03,nousresearch,0.393978,0.00028694
2026-02-03,nvidia,3.123898,0.00227516
2026-02-03,openai,184.576915,0.13442889
2026-02-03,opengvlab,0.045679,3.327e-05
2026-02-03,perplexity,0.885849,0.00064517
2026-02-03,prime-intellect,0.009266,6.75e-06
2026-02-03,qwen,55.879046,0.04069717
2026-02-03,raifle,0.001165,8.5e-07
2026-02-03,relace,0.008555,6.23e-06
2026-02-03,sao10k,0.90353,0.00065805
2026-02-03,stepfun,6.543632,0.00476578
2026-02-03,switchpoint,0.000607,4.4e-07
2026-02-03,tencent,0.005474,3.99e-06
2026-02-03,thedrummer,0.549252,0.00040002
2026-02-03,tngtech,21.543958,0.01569064
2026-02-03,undi95,0.044249,3.223e-05
2026-02-03,upstage,0.408848,0.00029777
2026-02-03,writer,0.033097,2.41e-05
2026-02-03,x-ai,113.870183,0.0829326
2026-02-03,xiaomi,11.784809,0.00858297
2026-02-03,z-ai,42.742458,0.03112969
2026-02-04,ai21,0.004552,3.16e-06
2026-02-04,aion-labs,0.061558,4.267e-05
2026-02-04,alfredpros,4.7e-05,3e-08
2026-02-04,alibaba,0.037673,2.612e-05
2026-02-04,allenai,0.164068,0.00011374
2026-02-04,alpindale,0.000592,4.1e-07
2026-02-04,amazon,0.872811,0.00060507
2026-02-04,anthracite-org,0.005604,3.88e-06
2026-02-04,anthropic,222.113646,0.15397847
2026-02-04,arcee-ai,52.660018,0.03650613
2026-02-04,baidu,0.015941,1.105e-05
2026-02-04,bytedance,0.083427,5.784e-05
2026-02-04,bytedance-seed,1.093864,0.00075831
2026-02-04,cognitivecomputations,0.035051,2.43e-05
2026-02-04,cohere,0.012191,8.45e-06
2026-02-04,deepcogito,0.016856,1.169e-05
2026-02-04,deepseek,133.795363,0.09275254
2026-02-04,eleutherai,2.6e-05,2e-08
2026-02-04,essentialai,0.000226,1.6e-07
2026-02-04,google,344.183531,0.23860243
2026-02-04,gryphe,0.231422,0.00016043
2026-02-04,ibm-granite,0.103448,7.171e-05
2026-02-04,inception,0.015388,1.067e-05
2026-02-04,inflection,0.000934,6.5e-07
2026-02-04,kwaipilot,0.22389,0.00015521
2026-02-04,liquid,0.590434,0.00040931
2026-02-04,mancer,0.00037,2.6e-07
2026-02-04,meituan,0.126854,8.794e-05
2026-02-04,meta-llama,17.871709,0.01238942
2026-02-04,microsoft,0.183405,0.00012714
2026-02-04,minimax,72.401199,0.05019154
2026-02-04,mistralai,21.30547,0.01476984
2026-02-04,moonshotai,125.683032,0.08712874
2026-02-04,morph,0.143308,9.935e-05
2026-02-04,neversleep,0.008754,6.07e-06
2026-02-04,nex-agi,0.316465,0.00021939
2026-02-04,nousresearch,0.405792,0.00028131
2026-02-04,nvidia,3.520426,0.00244051
2026-02-04,openai,184.255855,0.12773387
2026-02-04,opengvlab,0.05528,3.832e-05
2026-02-04,perplexity,1.150353,0.00079747
2026-02-04,prime-intellect,0.005774,4e-06
2026-02-04,qwen,55.928624,0.03877206
2026-02-04,raifle,0.000174,1.2e-07
2026-02-04,relace,0.011848,8.21e-06
2026-02-04,sao10k,0.880734,0.00061056
2026-02-04,stepfun,7.860342,0.00544912
2026-02-04,switchpoint,0.000537,3.7e-07
2026-02-04,tencent,0.002837,1.97e-06
2026-02-04,thedrummer,0.548311,0.00038011
2026-02-04,tngtech,21.114978,0.01463779
2026-02-04,undi95,0.039309,2.725e-05
2026-02-04,upstage,0.332694,0.00023064
2026-02-04,writer,0.023704,1.643e-05
2026-02-04,x-ai,124.224742,0.08611779
2026-02-04,xiaomi,5.046663,0.00349856
2026-02-04,z-ai,42.725937,0.02961941
2026-02-05,ai21,0.007691,4.9e-06
2026-02-05,aion-labs,0.062859,4.002e-05
2026-02-05,alfredpros,6e-05,4e-08
2026-02-05,alibaba,0.060685,3.863e-05
2026-02-05,allenai,0.128943,8.208e-05
2026-02-05,alpindale,0.000915,5.8e-07
2026-02-05,amazon,1.261688,0.00080318
2026-02-05,anthracite-org,0.007619,4.85e-06
2026-02-05,anthropic,224.377088,0.14283623
2026-02-05,arcee-ai,54.962615,0.03498865
2026-02-05,baidu,0.013344,8.49e-06
2026-02-05,bytedance,0.104519,6.654e-05
2026-02-05,bytedance-seed,1.044099,0.00066466
2026-02-05,cognitivecomputations,0.035564,2.264e-05
2026-02-05,cohere,0.015184,9.67e-06
2026-02-05,deepcogito,0.011353,7.23e-06
2026-02-05,deepseek,130.118873,0.08283238
2026-02-05,essentialai,0.000466,3e-07
2026-02-05,google,346.809307,0.22077536
2026-02-05,gryphe,0.237633,0.00015127
2026-02-05,ibm-granite,0.07437,4.734e-05
2026-02-05,inception,0.039902,2.54e-05
2026-02-05,inflection,0.001289,8.2e-07
2026-02-05,kwaipilot,0.312996,0.00019925
2026-02-05,liquid,0.74878,0.00047667
2026-02-05,mancer,0.000393,2.5e-07
2026-02-05,meituan,0.128172,8.159e-05
2026-02-05,meta-llama,15.945628,0.01015083
2026-02-05,microsoft,0.20256,0.00012895
2026-02-05,minimax,68.332094,0.04349953
2026-02-05,mistralai,21.676769,0.01379922
2026-02-05,moonshotai,230.103292,0.14648147
2026-02-05,morph,0.155553,9.902e-05
2026-02-05,neversleep,0.009543,6.07e-06
2026-02-05,nex-agi,0.34446,0.00021928
2026-02-05,nousresearch,0.382551,0.00024353
2026-02-05,nvidia,3.474338,0.00221173
2026-02-05,openai,201.712922,0.12840844
2026-02-05,opengvlab,0.033554,2.136e-05
2026-02-05,perplexity,1.253559,0.000798
2026-02-05,prime-intellect,0.005404,3.44e-06
2026-02-05,qwen,59.082088,0.03761107
2026-02-05,raifle,0.000409,2.6e-07
2026-02-05,relace,0.023075,1.469e-05
2026-02-05,sao10k,0.955912,0.00060852
2026-02-05,stepfun,10.504639,0.00668715
2026-02-05,switchpoint,0.00038,2.4e-07
2026-02-05,tencent,0.000463,2.9e-07
2026-02-05,thedrummer,0.588775,0.00037481
2026-02-05,tngtech,16.582434,0.01055621
2026-02-05,undi95,0.039645,2.524e-05
2026-02-05,upstage,0.342895,0.00021828
2026-02-05,writer,0.020335,1.295e-05
2026-02-05,x-ai,130.646977,0.08316857
2026-02-05,xiaomi,6.238896,0.00397162
2026-02-05,z-ai,41.644065,0.0265102
2026-02-06,ai21,0.005596,3.6e-06
2026-02-06,aion-labs,0.055787,3.586e-05
2026-02-06,alfredpros,0.000116,7e-08
2026-02-06,alibaba,0.025726,1.654e-05
2026-02-06,allenai,0.11083,7.124e-05
2026-02-06,alpindale,0.000372,2.4e-07
2026-02-06,amazon,0.868536,0.00055827
2026-02-06,anthracite-org,0.007381,4.74e-06
2026-02-06,anthropic,232.008777,0.14912845
2026-02-06,arcee-ai,54.054909,0.03474491
2026-02-06,baidu,0.01723,1.107e-05
2026-02-06,bytedance,1.298984,0.00083495
2026-02-06,bytedance-seed,0.529135,0.00034011
2026-02-06,cognitivecomputations,0.036553,2.35e-05
2026-02-06,cohere,0.01254,8.06e-06
2026-02-06,deepcogito,0.011172,7.18e-06
2026-02-06,deepseek,137.150595,0.08815639
2026-02-06,essentialai,0.005194,3.34e-06
2026-02-06,google,330.243968,0.21227116
2026-02-06,gryphe,0.228412,0.00014682
2026-02-06,ibm-granite,0.070416,4.526e-05
2026-02-06,inception,0.02481,1.595e-05
2026-02-06,inflection,0.000444,2.9e-07
2026-02-06,kwaipilot,0.180442,0.00011598
2026-02-06,liquid,0.73228,0.00047069
2026-02-06,mancer,0.000395,2.5e-07
2026-02-06,meituan,0.131855,8.475e-05
2026-02-06,meta-llama,13.746655,0.00883595
2026-02-06,microsoft,0.174333,0.00011206
2026-02-06,minimax,67.592854,0.04344671
2026-02-06,mistralai,22.608938,0.01453236
2026-02-06,moonshotai,249.065833,0.16009223
2026-02-06,morph,0.159989,0.00010284
2026-02-06,neversleep,0.009417,6.05e-06
2026-02-06,nex-agi,0.426932,0.00027442
2026-02-06,nousresearch,0.417159,0.00026814
2026-02-06,nvidia,3.29363,0.00211705
2026-02-06,openai,192.818022,0.12393778
2026-02-06,opengvlab,0.035722,2.296e-05
2026-02-06,openrouter,1.021603,0.00065666
2026-02-06,perplexity,0.756268,0.00048611
2026-02-06,prime-intellect,0.008658,5.57e-06
2026-02-06,qwen,52.61985,0.0338225
2026-02-06,raifle,9.8e-05,6e-08
2026-02-06,relace,0.029225,1.878e-05
2026-02-06,sao10k,1.043043,0.00067044
2026-02-06,stepfun,10.912714,0.00701437
2026-02-06,switchpoint,0.001088,7e-07
2026-02-06,tencent,0.001021,6.6e-07
2026-02-06,thedrummer,0.643102,0.00041337
2026-02-06,tngtech,17.736921,0.01140077
2026-02-06,undi95,0.043881,2.821e-05
2026-02-06,upstage,0.291237,0.0001872
2026-02-06,writer,0.023618,1.518e-05
2026-02-06,x-ai,115.23089,0.07406704
2026-02-06,xiaomi,7.927081,0.0050953
2026-02-06,z-ai,39.312449,0.02526889
2026-02-07,ai21,0.005683,4.22e-06
2026-02-07,aion-labs,0.049248,3.661e-05
2026-02-07,alfredpros,7.6e-05,6e-08
2026-02-07,alibaba,0.013311,9.9e-06
2026-02-07,allenai,0.082433,6.128e-05
2026-02-07,alpindale,0.001362,1.01e-06
2026-02-07,amazon,0.525149,0.00039041
2026-02-07,anthracite-org,0.005121,3.81e-06
2026-02-07,anthropic,173.777748,0.12919232
2026-02-07,arcee-ai,53.629627,0.0398701
2026-02-07,baidu,0.014544,1.081e-05
2026-02-07,bytedance,0.009575,7.12e-06
2026-02-07,bytedance-seed,0.317228,0.00023584
2026-02-07,cognitivecomputations,0.027741,2.062e-05
2026-02-07,cohere,0.016759,1.246e-05
2026-02-07,deepcogito,0.008622,6.41e-06
2026-02-07,deepseek,125.924783,0.09361679
2026-02-07,essentialai,0.000456,3.4e-07
2026-02-07,google,282.107302,0.20972822
2026-02-07,gryphe,0.236783,0.00017603
2026-02-07,ibm-granite,0.074091,5.508e-05
2026-02-07,inception,0.021937,1.631e-05
2026-02-07,inflection,0.000434,3.2e-07
2026-02-07,kwaipilot,0.299472,0.00022264
2026-02-07,liquid,1.139257,0.00084696
2026-02-07,mancer,0.000319,2.4e-07
2026-02-07,meituan,0.128851,9.579e-05
2026-02-07,meta-llama,15.75076,0.01170965
2026-02-07,microsoft,0.125163,9.305e-05
2026-02-07,minimax,56.206876,0.04178611
2026-02-07,mistralai,22.533472,0.01675215
2026-02-07,moonshotai,242.169056,0.18003676
2026-02-07,morph,0.099881,7.425e-05
2026-02-07,neversleep,0.012627,9.39e-06
2026-02-07,nex-agi,0.36816,0.0002737
2026-02-07,nousresearch,0.386973,0.00028769
2026-02-07,nvidia,3.12547,0.00232358
2026-02-07,openai,137.530734,0.10224505
2026-02-07,opengvlab,0.020278,1.508e-05
2026-02-07,openrouter,11.935304,0.00887311
2026-02-07,perplexity,0.513431,0.0003817
2026-02-07,prime-intellect,0.008617,6.41e-06
2026-02-07,qwen,37.423347,0.0278218
2026-02-07,raifle,0.000265,2e-07
2026-02-07,relace,0.015822,1.176e-05
2026-02-07,sao10k,1.071681,0.00079672
2026-02-07,stepfun,10.797368,0.00802713
2026-02-07,switchpoint,0.00025,1.9e-07
2026-02-07,tencent,0.000284,2.1e-07
2026-02-07,thedrummer,0.592436,0.00044044
2026-02-07,tngtech,18.618699,0.01384178
2026-02-07,undi95,0.040212,2.989e-05
2026-02-07,upstage,0.252246,0.00018753
2026-02-07,writer,0.013714,1.02e-05
2026-02-07,x-ai,106.902744,0.07947516
2026-02-07,xiaomi,6.729331,0.00500281
2026-02-07,z-ai,33.445842,0.02486478
2026-02-08,ai21,0.013161,9.58e-06
2026-02-08,aion-labs,0.059644,4.34e-05
2026-02-08,alfredpros,0.00027,2e-07
2026-02-08,alibaba,0.029985,2.182e-05
2026-02-08,allenai,0.09648,7.021e-05
2026-02-08,alpindale,0.000793,5.8e-07
2026-02-08,amazon,0.450198,0.00032762
2026-02-08,anthracite-org,0.006921,5.04e-06
2026-02-08,anthropic,192.907128,0.14038324
2026-02-08,arcee-ai,58.977778,0.04291957
2026-02-08,baidu,0.013582,9.88e-06
2026-02-08,bytedance,0.023816,1.733e-05
2026-02-08,bytedance-seed,1.37707,0.00100213
2026-02-08,cognitivecomputations,0.028523,2.076e-05
2026-02-08,cohere,0.017939,1.305e-05
2026-02-08,deepcogito,0.007375,5.37e-06
2026-02-08,deepseek,132.683497,0.09655703
2026-02-08,essentialai,0.000571,4.2e-07
2026-02-08,google,278.107135,0.20238537
2026-02-08,gryphe,0.245131,0.00017839
2026-02-08,ibm-granite,0.073167,5.325e-05
2026-02-08,inception,0.018403,1.339e-05
2026-02-08,inflection,0.000395,2.9e-07
2026-02-08,kwaipilot,0.173755,0.00012645
2026-02-08,liquid,1.165686,0.0008483
2026-02-08,mancer,0.000396,2.9e-07
2026-02-08,meituan,0.143705,0.00010458
2026-02-08,meta-llama,15.582618,0.01133985
2026-02-08,microsoft,0.119566,8.701e-05
2026-02-08,minimax,56.547357,0.0411509
2026-02-08,mistralai,22.088479,0.01607433
2026-02-08,moonshotai,226.110498,0.16454614
2026-02-08,morph,0.102492,7.459e-05
2026-02-08,neversleep,0.012797,9.31e-06
2026-02-08,nex-agi,0.37803,0.0002751
2026-02-08,nousresearch,0.425936,0.00030996
2026-02-08,nvidia,3.32004,0.00241607
2026-02-08,openai,131.222402,0.09549375
2026-02-08,opengvlab,0.016604,1.208e-05
2026-02-08,openrouter,27.997216,0.02037426
2026-02-08,others,1260.333953,0.10196282
2026-02-08,perplexity,0.619658,0.00045094
2026-02-08,prime-intellect,0.010722,7.8e-06
2026-02-08,qwen,32.472922,0.02363134
2026-02-08,raifle,0.000977,7.1e-07
2026-02-08,relace,0.014619,1.064e-05
2026-02-08,sao10k,1.088517,0.00079214
2026-02-08,stepfun,12.853669,0.00935393
2026-02-08,switchpoint,0.000157,1.1e-07
2026-02-08,tencent,0.000287,2.1e-07
2026-02-08,thedrummer,0.655242,0.00047684
2026-02-08,tngtech,20.053719,0.01459358
2026-02-08,undi95,0.049586,3.608e-05
2026-02-08,upstage,0.253267,0.00018431
2026-02-08,writer,0.026862,1.955e-05
2026-02-08,x-ai,112.720147,0.08202921
2026-02-08,xiaomi,7.179375,0.00522461
2026-02-08,z-ai,35.600168,0.02590711
2026-02-09,ai21,0.006558,3.89e-06
2026-02-09,aion-labs,0.064197,3.806e-05
2026-02-09,alfredpros,0.000207,1.2e-07
2026-02-09,alibaba,0.083262,4.937e-05
2026-02-09,allenai,0.238943,0.00014167
2026-02-09,alpindale,0.000655,3.9e-07
2026-02-09,amazon,0.822994,0.00048795
2026-02-09,anthracite-org,0.007296,4.33e-06
2026-02-09,anthropic,261.605314,0.1551037
2026-02-09,arcee-ai,61.42013,0.03641551
2026-02-09,baidu,0.011268,6.68e-06
2026-02-09,bytedance,0.019587,1.161e-05
2026-02-09,bytedance-seed,1.765577,0.0010468
2026-02-09,cognitivecomputations,0.027371,1.623e-05
2026-02-09,cohere,0.05509,3.266e-05
2026-02-09,deepcogito,0.016225,9.62e-06
2026-02-09,deepseek,144.701854,0.08579257
2026-02-09,eleutherai,3.6e-05,2e-08
2026-02-09,essentialai,0.000492,2.9e-07
2026-02-09,google,344.428032,0.20420863
2026-02-09,gryphe,0.233774,0.0001386
2026-02-09,ibm-granite,0.117301,6.955e-05
2026-02-09,inception,0.057447,3.406e-05
2026-02-09,inflection,0.000397,2.4e-07
2026-02-09,kwaipilot,0.202077,0.00011981
2026-02-09,liquid,0.839941,0.00049799
2026-02-09,mancer,0.000408,2.4e-07
2026-02-09,meituan,0.164131,9.731e-05
2026-02-09,meta-llama,17.908102,0.01061757
2026-02-09,microsoft,0.21862,0.00012962
2026-02-09,minimax,74.295632,0.04404929
2026-02-09,mistralai,23.708004,0.01405629
2026-02-09,moonshotai,223.271136,0.13237568
2026-02-09,morph,0.144742,8.582e-05
2026-02-09,neversleep,0.011786,6.99e-06
2026-02-09,nex-agi,0.34517,0.00020465
2026-02-09,nousresearch,0.428038,0.00025378
2026-02-09,nvidia,3.632845,0.00215388
2026-02-09,openai,210.95018,0.12507068
2026-02-09,opengvlab,0.022911,1.358e-05
2026-02-09,openrouter,43.102102,0.02555489
2026-02-09,others,1263.140707,0.09705544
2026-02-09,perplexity,0.891151,0.00052836
2026-02-09,prime-intellect,0.02635,1.562e-05
2026-02-09,qwen,43.066473,0.02553377
2026-02-09,raifle,0.000786,4.7e-07
2026-02-09,relace,0.011137,6.6e-06
2026-02-09,sao10k,1.090367,0.00064647
2026-02-09,stepfun,25.271969,0.01498355
2026-02-09,switchpoint,0.00077,4.6e-07
2026-02-09,tencent,0.00029,1.7e-07
2026-02-09,thedrummer,0.588848,0.00034912
2026-02-09,tngtech,18.708944,0.01109238
2026-02-09,undi95,0.041402,2.455e-05
2026-02-09,upstage,0.344948,0.00020452
2026-02-09,writer,0.017904,1.062e-05
2026-02-09,x-ai,133.69245,0.07926519
2026-02-09,xiaomi,8.071113,0.0047853
2026-02-09,z-ai,39.893021,0.02365225
2026-02-10,ai21,0.010862,6.06e-06
2026-02-10,aion-labs,0.066046,3.685e-05
2026-02-10,alfredpros,0.00035,2e-07
2026-02-10,alibaba,0.056313,3.142e-05
2026-02-10,allenai,0.106066,5.918e-05
2026-02-10,alpindale,0.004087,2.28e-06
2026-02-10,amazon,0.735049,0.00041012
2026-02-10,anthracite-org,0.010178,5.68e-06
2026-02-10,anthropic,249.633951,0.13928257
2026-02-10,arcee-ai,54.057909,0.03016146
2026-02-10,baidu,0.044849,2.502e-05
2026-02-10,bytedance,0.024738,1.38e-05
2026-02-10,bytedance-seed,1.740673,0.0009712
2026-02-10,cognitivecomputations,0.025622,1.43e-05
2026-02-10,cohere,0.024843,1.386e-05
2026-02-10,deepcogito,0.019423,1.084e-05
2026-02-10,deepseek,142.767685,0.07965683
2026-02-10,essentialai,0.000614,3.4e-07
2026-02-10,google,386.550709,0.2156749
2026-02-10,gryphe,0.208939,0.00011658
2026-02-10,ibm-granite,0.076971,4.295e-05
2026-02-10,inception,0.031593,1.763e-05
2026-02-10,inflection,0.000583,3.3e-07
2026-02-10,kwaipilot,0.19465,0.0001086
2026-02-10,liquid,0.606216,0.00033824
2026-02-10,mancer,0.000543,3e-07
2026-02-10,meituan,0.163293,9.111e-05
2026-02-10,meta-llama,20.111932,0.0112214
2026-02-10,microsoft,0.19834,0.00011066
2026-02-10,minimax,73.096047,0.04078374
2026-02-10,mistralai,23.070978,0.01287239
2026-02-10,moonshotai,209.647089,0.11697201
2026-02-10,morph,0.144808,8.08e-05
2026-02-10,neversleep,0.009676,5.4e-06
2026-02-10,nex-agi,0.359078,0.00020035
2026-02-10,nousresearch,0.434313,0.00024232
2026-02-10,nvidia,3.706307,0.00206792
2026-02-10,openai,219.845055,0.12266194
2026-02-10,opengvlab,0.048052,2.681e-05
2026-02-10,openrouter,66.013161,0.03683186
2026-02-10,perplexity,1.130179,0.00063058
2026-02-10,prime-intellect,0.397579,0.00022183
2026-02-10,qwen,64.440606,0.03595446
2026-02-10,raifle,0.00164,9.2e-07
2026-02-10,relace,0.016115,8.99e-06
2026-02-10,sao10k,1.046566,0.00058393
2026-02-10,stepfun,29.140403,0.01625881
2026-02-10,switchpoint,0.001011,5.6e-07
2026-02-10,tencent,0.000915,5.1e-07
2026-02-10,thedrummer,0.595497,0.00033226
2026-02-10,tngtech,14.917839,0.00832337
2026-02-10,undi95,0.043428,2.423e-05
2026-02-10,upstage,0.332911,0.00018575
2026-02-10,writer,0.019632,1.095e-05
2026-02-10,x-ai,169.904923,0.09479798
2026-02-10,xiaomi,7.324439,0.00408665
2026-02-10,z-ai,49.122922,0.027408
2026-02-11,ai21,0.014095,7.73e-06
2026-02-11,aion-labs,0.060112,3.298e-05
2026-02-11,alfredpros,0.00023,1.3e-07
2026-02-11,alibaba,0.318996,0.00017501
2026-02-11,allenai,0.102192,5.607e-05
2026-02-11,alpindale,0.005784,3.17e-06
2026-02-11,amazon,0.880894,0.00048329
2026-02-11,anthracite-org,0.004756,2.61e-06
2026-02-11,anthropic,268.69275,0.14741521
2026-02-11,arcee-ai,64.153144,0.03519689
2026-02-11,baidu,0.022972,1.26e-05
2026-02-11,bytedance,0.020904,1.147e-05
2026-02-11,bytedance-seed,1.212832,0.00066541
2026-02-11,cognitivecomputations,0.034029,1.867e-05
2026-02-11,cohere,0.022141,1.215e-05
2026-02-11,deepcogito,0.023858,1.309e-05
2026-02-11,deepseek,147.772254,0.08107356
2026-02-11,eleutherai,9.8e-05,5e-08
2026-02-11,essentialai,0.004091,2.24e-06
2026-02-11,google,361.013507,0.19806594
2026-02-11,gryphe,0.21058,0.00011553
2026-02-11,ibm-granite,0.083381,4.575e-05
2026-02-11,inception,0.027635,1.516e-05
2026-02-11,inflection,0.000348,1.9e-07
2026-02-11,kwaipilot,0.286986,0.00015745
2026-02-11,liquid,0.677582,0.00037175
2026-02-11,mancer,0.000488,2.7e-07
2026-02-11,meituan,0.135872,7.454e-05
2026-02-11,meta-llama,20.730458,0.01137353
2026-02-11,microsoft,0.260454,0.0001429
2026-02-11,minimax,88.053572,0.04830959
2026-02-11,mistralai,20.671508,0.01134119
2026-02-11,moonshotai,205.143432,0.1125496
2026-02-11,morph,0.135266,7.421e-05
2026-02-11,neversleep,0.009337,5.12e-06
2026-02-11,nex-agi,0.420604,0.00023076
