Date,Provider,Provider_Display,Tokens,Model_Count
2026-03-05,moonshotai,Moonshot AI,48.014639,4
2026-03-05,morph,Morph,0.145266,2
2026-03-05,nebius,Nebius Token Factory,12.574076,10
2026-03-05,nextbit,NextBit,2.358482,10
2026-03-05,novita,NovitaAI,136.794164,10
2026-03-05,nvidia,NVIDIA,6.03666,4
2026-03-05,open-inference,OpenInference,1.073502,4
2026-03-05,openai,OpenAI,163.769307,10
2026-03-05,parasail,Parasail,14.375931,10
2026-03-05,perplexity,Perplexity,0.855209,5
2026-03-05,phala,Phala,2.140604,7
2026-03-05,relace,Relace,0.010789,2
2026-03-05,sambanova,SambaNova,2.256872,10
2026-03-05,seed,Seed,1.473619,4
2026-03-05,siliconflow,SiliconFlow,38.976011,10
2026-03-05,sourceful,Sourceful,0.016385,5
2026-03-05,stealth,Stealth,0.0,0
2026-03-05,stepfun,StepFun,115.61015,2
2026-03-05,streamlake,StreamLake,0.019174,1
2026-03-05,switchpoint,Switchpoint,0.000615,1
2026-03-05,together,Together,10.520989,10
2026-03-05,upstage,Upstage,0.010156,1
2026-03-05,venice,Venice,5.890442,10
2026-03-05,wandb,Weights & Biases,6.561606,9
2026-03-05,xai,xAI,102.794065,6
2026-03-05,xiaomi,Xiaomi,5.098381,1
2026-03-05,z-ai,Z.ai,27.296363,10
2026-03-06,ai21,AI21,0.012804,1
2026-03-06,aion-labs,AionLabs,0.184341,4
2026-03-06,alibaba,Alibaba Cloud Int.,35.718769,10
2026-03-06,amazon-bedrock,Amazon Bedrock,175.81722,10
2026-03-06,ambient,Ambient,0.0,0
2026-03-06,anthropic,Anthropic,83.695162,9
2026-03-06,arcee-ai,Arcee AI,69.593302,2
2026-03-06,atlas-cloud,AtlasCloud,53.153319,10
2026-03-06,azure,Azure,61.732677,10
2026-03-06,baseten,Baseten,2.933751,5
2026-03-06,black-forest-labs,Black Forest Labs,0.0,0
2026-03-06,cerebras,Cerebras,4.791303,2
2026-03-06,chutes,Chutes,11.806963,10
2026-03-06,clarifai,Clarifai,2.303135,4
2026-03-06,cloudflare,Cloudflare,1.15683,10
2026-03-06,cohere,Cohere,0.035571,4
2026-03-06,deepinfra,DeepInfra,85.430041,10
2026-03-06,deepseek,DeepSeek,23.663575,1
2026-03-06,featherless,Featherless,5.6e-05,2
2026-03-06,fireworks,Fireworks,6.89817,8
2026-03-06,friendli,Friendli,13.151531,10
2026-03-06,gmicloud,GMICloud,0.263136,2
2026-03-06,google-ai-studio,Google AI Studio,150.670594,10
2026-03-06,google-vertex,Google Vertex,421.685856,10
2026-03-06,groq,Groq,26.26522,9
2026-03-06,inception,Inception,0.791423,3
2026-03-06,inceptron,Inceptron,13.047715,3
2026-03-06,infermatic,Infermatic,0.031512,3
2026-03-06,inflection,Inflection,0.000706,2
2026-03-06,io-net,io.net,1.476156,2
2026-03-06,ionstream,Ionstream,1.514206,4
2026-03-06,liquid,Liquid,0.676534,4
2026-03-06,mancer,Mancer,0.045883,5
2026-03-06,minimax,MiniMax,231.297546,6
2026-03-06,mistral,Mistral,8.672141,10
2026-03-06,modelrun,ModelRun,1.358647,1
2026-03-06,moonshotai,Moonshot AI,30.526849,4
2026-03-06,morph,Morph,0.15309,2
2026-03-06,nebius,Nebius Token Factory,10.532208,10
2026-03-06,nextbit,NextBit,2.345733,10
2026-03-06,novita,NovitaAI,132.711057,10
2026-03-06,nvidia,NVIDIA,5.685477,4
2026-03-06,open-inference,OpenInference,0.353293,4
2026-03-06,openai,OpenAI,164.593459,10
2026-03-06,parasail,Parasail,13.752771,10
2026-03-06,perplexity,Perplexity,0.789749,5
2026-03-06,phala,Phala,2.545578,7
2026-03-06,relace,Relace,0.009114,2
2026-03-06,sambanova,SambaNova,2.193733,10
2026-03-06,seed,Seed,1.567137,4
2026-03-06,siliconflow,SiliconFlow,40.865025,10
2026-03-06,sourceful,Sourceful,0.022868,5
2026-03-06,stealth,Stealth,0.0,0
2026-03-06,stepfun,StepFun,123.778119,2
2026-03-06,streamlake,StreamLake,0.035274,1
2026-03-06,switchpoint,Switchpoint,0.000488,1
2026-03-06,together,Together,9.132672,10
2026-03-06,upstage,Upstage,0.007208,1
2026-03-06,venice,Venice,3.91003,10
2026-03-06,wandb,Weights & Biases,6.646995,7
2026-03-06,xai,xAI,97.003276,6
2026-03-06,xiaomi,Xiaomi,5.675969,1
2026-03-06,z-ai,Z.ai,23.197612,10
2026-03-07,ai21,AI21,0.013567,1
2026-03-07,aion-labs,AionLabs,0.170218,4
2026-03-07,alibaba,Alibaba Cloud Int.,23.718401,10
2026-03-07,amazon-bedrock,Amazon Bedrock,166.56039,10
2026-03-07,ambient,Ambient,0.0,0
2026-03-07,anthropic,Anthropic,42.597938,9
2026-03-07,arcee-ai,Arcee AI,66.449711,2
2026-03-07,atlas-cloud,AtlasCloud,38.557312,10
2026-03-07,azure,Azure,30.560178,10
2026-03-07,baseten,Baseten,2.721233,5
2026-03-07,black-forest-labs,Black Forest Labs,0.0,0
2026-03-07,cerebras,Cerebras,5.181772,2
2026-03-07,chutes,Chutes,12.351934,10
2026-03-07,clarifai,Clarifai,2.342582,4
2026-03-07,cloudflare,Cloudflare,1.059597,10
2026-03-07,cohere,Cohere,0.047463,4
2026-03-07,deepinfra,DeepInfra,86.97606,10
2026-03-07,deepseek,DeepSeek,23.641848,1
2026-03-07,featherless,Featherless,0.000145,2
2026-03-07,fireworks,Fireworks,8.67865,8
2026-03-07,friendli,Friendli,11.541876,10
2026-03-07,gmicloud,GMICloud,0.269631,2
2026-03-07,google-ai-studio,Google AI Studio,71.513259,10
2026-03-07,google-vertex,Google Vertex,338.442922,10
2026-03-07,groq,Groq,27.563333,9
2026-03-07,inception,Inception,0.974612,3
2026-03-07,inceptron,Inceptron,12.014709,3
2026-03-07,infermatic,Infermatic,0.031241,3
2026-03-07,inflection,Inflection,0.000639,2
2026-03-07,io-net,io.net,1.204254,2
2026-03-07,ionstream,Ionstream,1.167291,3
2026-03-07,liquid,Liquid,0.460307,3
2026-03-07,mancer,Mancer,0.052327,5
2026-03-07,minimax,MiniMax,200.797171,6
2026-03-07,mistral,Mistral,7.310027,10
2026-03-07,modelrun,ModelRun,1.171899,1
2026-03-07,moonshotai,Moonshot AI,44.596766,4
2026-03-07,morph,Morph,0.154036,2
2026-03-07,nebius,Nebius Token Factory,9.538027,10
2026-03-07,nextbit,NextBit,1.93099,10
2026-03-07,novita,NovitaAI,131.405799,10
2026-03-07,nvidia,NVIDIA,5.760784,4
2026-03-07,open-inference,OpenInference,0.17648,4
2026-03-07,openai,OpenAI,140.200202,10
2026-03-07,parasail,Parasail,15.097414,10
2026-03-07,perplexity,Perplexity,0.444674,5
2026-03-07,phala,Phala,2.15648,7
2026-03-07,relace,Relace,0.010959,2
2026-03-07,sambanova,SambaNova,1.580361,10
2026-03-07,seed,Seed,0.992884,4
2026-03-07,siliconflow,SiliconFlow,41.610289,10
2026-03-07,sourceful,Sourceful,0.046304,5
2026-03-07,stealth,Stealth,0.0,0
2026-03-07,stepfun,StepFun,125.04463,2
2026-03-07,streamlake,StreamLake,0.031538,1
2026-03-07,switchpoint,Switchpoint,0.000597,1
2026-03-07,together,Together,8.701931,10
2026-03-07,upstage,Upstage,0.007709,1
2026-03-07,venice,Venice,10.135456,10
2026-03-07,wandb,Weights & Biases,6.103338,7
2026-03-07,xai,xAI,87.230514,6
2026-03-07,xiaomi,Xiaomi,4.988403,1
2026-03-07,z-ai,Z.ai,19.841376,10
2026-03-08,ai21,AI21,0.008603,1
2026-03-08,aion-labs,AionLabs,0.184964,4
2026-03-08,alibaba,Alibaba Cloud Int.,28.381666,10
2026-03-08,amazon-bedrock,Amazon Bedrock,167.515059,10
2026-03-08,ambient,Ambient,0.0,0
2026-03-08,anthropic,Anthropic,42.738427,9
2026-03-08,arcee-ai,Arcee AI,68.308905,2
2026-03-08,atlas-cloud,AtlasCloud,50.678606,10
2026-03-08,azure,Azure,55.20845,10
2026-03-08,baseten,Baseten,2.588939,5
2026-03-08,black-forest-labs,Black Forest Labs,0.0,0
2026-03-08,cerebras,Cerebras,7.261111,2
2026-03-08,chutes,Chutes,13.348752,10
2026-03-08,clarifai,Clarifai,1.805742,4
2026-03-08,cloudflare,Cloudflare,0.764427,10
2026-03-08,cohere,Cohere,0.020235,4
2026-03-08,deepinfra,DeepInfra,71.696785,10
2026-03-08,deepseek,DeepSeek,18.868258,1
2026-03-08,featherless,Featherless,0.000147,2
2026-03-08,fireworks,Fireworks,7.067817,8
2026-03-08,friendli,Friendli,12.906763,10
2026-03-08,gmicloud,GMICloud,0.251812,2
2026-03-08,google-ai-studio,Google AI Studio,72.440586,10
2026-03-08,google-vertex,Google Vertex,333.634205,10
2026-03-08,groq,Groq,34.519277,9
2026-03-08,inception,Inception,1.472363,3
2026-03-08,inceptron,Inceptron,11.43088,3
2026-03-08,infermatic,Infermatic,0.033155,3
2026-03-08,inflection,Inflection,0.000376,2
2026-03-08,io-net,io.net,1.215136,2
2026-03-08,ionstream,Ionstream,1.565311,3
2026-03-08,liquid,Liquid,0.204587,3
2026-03-08,mancer,Mancer,0.059802,5
2026-03-08,minimax,MiniMax,192.17488,6
2026-03-08,mistral,Mistral,7.476269,10
2026-03-08,modelrun,ModelRun,1.260067,1
2026-03-08,moonshotai,Moonshot AI,27.590587,4
2026-03-08,morph,Morph,0.174782,2
2026-03-08,nebius,Nebius Token Factory,10.804771,10
2026-03-08,nextbit,NextBit,1.64103,10
2026-03-08,novita,NovitaAI,128.767304,10
2026-03-08,nvidia,NVIDIA,5.643673,4
2026-03-08,open-inference,OpenInference,0.203984,4
2026-03-08,openai,OpenAI,147.259813,10
2026-03-08,parasail,Parasail,14.338474,10
2026-03-08,perplexity,Perplexity,0.492804,5
2026-03-08,phala,Phala,1.565756,7
2026-03-08,relace,Relace,0.012058,2
2026-03-08,sambanova,SambaNova,1.378728,10
2026-03-08,seed,Seed,0.779224,4
2026-03-08,siliconflow,SiliconFlow,44.273663,10
2026-03-08,sourceful,Sourceful,0.020323,5
2026-03-08,stealth,Stealth,0.0,0
2026-03-08,stepfun,StepFun,145.511077,2
2026-03-08,streamlake,StreamLake,0.030034,1
2026-03-08,switchpoint,Switchpoint,0.000584,1
2026-03-08,together,Together,9.685414,10
2026-03-08,upstage,Upstage,0.009942,1
2026-03-08,venice,Venice,8.843606,10
2026-03-08,wandb,Weights & Biases,5.946058,7
2026-03-08,xai,xAI,94.492202,6
2026-03-08,xiaomi,Xiaomi,5.42535,1
2026-03-08,z-ai,Z.ai,20.338719,10
2026-03-09,ai21,AI21,0.017978,1
2026-03-09,aion-labs,AionLabs,0.166027,4
2026-03-09,alibaba,Alibaba Cloud Int.,30.781181,10
2026-03-09,amazon-bedrock,Amazon Bedrock,229.708584,10
2026-03-09,ambient,Ambient,0.0,0
2026-03-09,anthropic,Anthropic,63.749143,9
2026-03-09,arcee-ai,Arcee AI,69.2714,2
2026-03-09,atlas-cloud,AtlasCloud,58.252823,10
2026-03-09,azure,Azure,57.338255,10
2026-03-09,baseten,Baseten,2.5384,5
2026-03-09,black-forest-labs,Black Forest Labs,0.0,0
2026-03-09,cerebras,Cerebras,5.740647,2
2026-03-09,chutes,Chutes,11.495245,10
2026-03-09,clarifai,Clarifai,2.224294,4
2026-03-09,cloudflare,Cloudflare,0.751497,10
2026-03-09,cohere,Cohere,0.023359,4
2026-03-09,deepinfra,DeepInfra,70.986805,10
2026-03-09,deepseek,DeepSeek,25.055049,1
2026-03-09,featherless,Featherless,0.000116,2
2026-03-09,fireworks,Fireworks,6.511804,8
2026-03-09,friendli,Friendli,18.141905,10
2026-03-09,gmicloud,GMICloud,0.313868,2
2026-03-09,google-ai-studio,Google AI Studio,110.470747,10
2026-03-09,google-vertex,Google Vertex,411.442415,10
2026-03-09,groq,Groq,28.093009,9
2026-03-09,inception,Inception,1.357453,3
2026-03-09,inceptron,Inceptron,13.622464,3
2026-03-09,infermatic,Infermatic,0.034366,3
2026-03-09,inflection,Inflection,0.000559,2
2026-03-09,io-net,io.net,1.603379,2
2026-03-09,ionstream,Ionstream,1.76623,3
2026-03-09,liquid,Liquid,0.228744,4
2026-03-09,mancer,Mancer,0.054269,5
2026-03-09,minimax,MiniMax,241.30126,6
2026-03-09,mistral,Mistral,9.627747,10
2026-03-09,modelrun,ModelRun,1.32919,1
2026-03-09,moonshotai,Moonshot AI,39.265835,4
2026-03-09,morph,Morph,0.193418,2
2026-03-09,nebius,Nebius Token Factory,13.452792,10
2026-03-09,nextbit,NextBit,2.072375,10
2026-03-09,novita,NovitaAI,133.807808,10
2026-03-09,nvidia,NVIDIA,6.784092,4
2026-03-09,open-inference,OpenInference,0.275595,4
2026-03-09,openai,OpenAI,188.042232,10
2026-03-09,parasail,Parasail,12.201984,10
2026-03-09,perplexity,Perplexity,0.797667,5
2026-03-09,phala,Phala,2.046154,7
2026-03-09,relace,Relace,0.014646,2
2026-03-09,sambanova,SambaNova,1.794675,10
2026-03-09,seed,Seed,0.836692,4
2026-03-09,siliconflow,SiliconFlow,50.37525,10
2026-03-09,sourceful,Sourceful,0.033,5
2026-03-09,stealth,Stealth,0.0,0
2026-03-09,stepfun,StepFun,176.917142,2
2026-03-09,streamlake,StreamLake,0.038507,1
2026-03-09,switchpoint,Switchpoint,0.000597,1
2026-03-09,together,Together,9.16685,10
2026-03-09,upstage,Upstage,0.005059,1
2026-03-09,venice,Venice,9.993446,10
2026-03-09,wandb,Weights & Biases,6.454562,7
2026-03-09,xai,xAI,87.072482,6
2026-03-09,xiaomi,Xiaomi,11.31359,1
2026-03-09,z-ai,Z.ai,21.208204,10
2026-03-10,ai21,AI21,0.017786,1
2026-03-10,aion-labs,AionLabs,0.206183,4
2026-03-10,alibaba,Alibaba Cloud Int.,35.789285,10
2026-03-10,amazon-bedrock,Amazon Bedrock,239.813541,10
2026-03-10,ambient,Ambient,0.006131,1
2026-03-10,anthropic,Anthropic,68.896697,9
2026-03-10,arcee-ai,Arcee AI,76.760256,2
2026-03-10,atlas-cloud,AtlasCloud,61.581374,10
2026-03-10,azure,Azure,32.668803,10
2026-03-10,baseten,Baseten,2.482691,5
2026-03-10,black-forest-labs,Black Forest Labs,0.0,0
2026-03-10,cerebras,Cerebras,4.328386,2
2026-03-10,chutes,Chutes,14.107718,10
2026-03-10,clarifai,Clarifai,1.568054,4
2026-03-10,cloudflare,Cloudflare,0.862516,10
2026-03-10,cohere,Cohere,0.017941,4
2026-03-10,deepinfra,DeepInfra,75.271893,10
2026-03-10,deepseek,DeepSeek,26.117342,1
2026-03-10,featherless,Featherless,7.3e-05,1
2026-03-10,fireworks,Fireworks,7.076892,8
2026-03-10,friendli,Friendli,13.540479,10
2026-03-10,gmicloud,GMICloud,0.199264,1
2026-03-10,google-ai-studio,Google AI Studio,132.210777,10
2026-03-10,google-vertex,Google Vertex,417.455649,10
2026-03-10,groq,Groq,32.679967,9
2026-03-10,inception,Inception,1.196293,3
2026-03-10,inceptron,Inceptron,9.375543,3
2026-03-10,infermatic,Infermatic,0.032795,3
2026-03-10,inflection,Inflection,0.000374,2
2026-03-10,io-net,io.net,1.662949,2
2026-03-10,ionstream,Ionstream,2.064265,4
2026-03-10,liquid,Liquid,0.278224,4
2026-03-10,mancer,Mancer,0.050124,5
2026-03-10,minimax,MiniMax,243.410209,6
2026-03-10,mistral,Mistral,9.979647,10
2026-03-10,modelrun,ModelRun,1.355489,1
2026-03-10,moonshotai,Moonshot AI,38.0575,4
2026-03-10,morph,Morph,0.176348,2
2026-03-10,nebius,Nebius Token Factory,10.14197,10
2026-03-10,nextbit,NextBit,2.360118,10
2026-03-10,novita,NovitaAI,150.703252,10
2026-03-10,nvidia,NVIDIA,7.491994,4
2026-03-10,open-inference,OpenInference,0.292943,4
2026-03-10,openai,OpenAI,211.906836,10
2026-03-10,parasail,Parasail,15.320082,10
2026-03-10,perplexity,Perplexity,0.962857,5
2026-03-10,phala,Phala,2.891426,7
2026-03-10,relace,Relace,0.016652,2
2026-03-10,sambanova,SambaNova,2.907949,10
2026-03-10,seed,Seed,0.839635,5
2026-03-10,siliconflow,SiliconFlow,55.723012,10
2026-03-10,sourceful,Sourceful,0.017356,5
2026-03-10,stealth,Stealth,0.0,0
2026-03-10,stepfun,StepFun,198.752175,2
2026-03-10,streamlake,StreamLake,0.029708,1
2026-03-10,switchpoint,Switchpoint,0.000469,1
2026-03-10,together,Together,15.861989,10
2026-03-10,upstage,Upstage,0.00518,1
2026-03-10,venice,Venice,10.810422,10
2026-03-10,wandb,Weights & Biases,7.867436,7
2026-03-10,xai,xAI,103.433778,6
2026-03-10,xiaomi,Xiaomi,36.144484,1
2026-03-10,z-ai,Z.ai,23.100849,10
2026-03-11,ai21,AI21,0.028898,1
2026-03-11,aion-labs,AionLabs,0.192879,4
2026-03-11,alibaba,Alibaba Cloud Int.,34.525634,10
2026-03-11,amazon-bedrock,Amazon Bedrock,258.365692,10
2026-03-11,ambient,Ambient,0.239761,1
2026-03-11,anthropic,Anthropic,72.679101,9
2026-03-11,arcee-ai,Arcee AI,74.663258,2
2026-03-11,atlas-cloud,AtlasCloud,59.151888,10
2026-03-11,azure,Azure,33.220766,10
2026-03-11,baseten,Baseten,2.844274,4
2026-03-11,black-forest-labs,Black Forest Labs,0.0,0
2026-03-11,cerebras,Cerebras,0.683641,2
2026-03-11,chutes,Chutes,12.382831,10
2026-03-11,clarifai,Clarifai,1.832184,3
2026-03-11,cloudflare,Cloudflare,0.832873,10
2026-03-11,cohere,Cohere,0.017589,4
2026-03-11,deepinfra,DeepInfra,75.631407,10
2026-03-11,deepseek,DeepSeek,22.911957,1
2026-03-11,featherless,Featherless,0.0,1
2026-03-11,fireworks,Fireworks,8.378621,8
2026-03-11,friendli,Friendli,12.668124,9
2026-03-11,gmicloud,GMICloud,0.161476,2
2026-03-11,google-ai-studio,Google AI Studio,146.396423,10
2026-03-11,google-vertex,Google Vertex,445.469546,10
2026-03-11,groq,Groq,28.516844,8
2026-03-11,inception,Inception,1.221545,3
2026-03-11,inceptron,Inceptron,8.808138,3
2026-03-11,infermatic,Infermatic,0.031295,2
2026-03-11,inflection,Inflection,0.000534,2
2026-03-11,io-net,io.net,1.604829,3
2026-03-11,ionstream,Ionstream,2.013187,4
2026-03-11,liquid,Liquid,0.422037,4
2026-03-11,mancer,Mancer,0.059262,5
2026-03-11,minimax,MiniMax,249.822227,6
2026-03-11,mistral,Mistral,8.249587,10
2026-03-11,modelrun,ModelRun,1.715633,1
2026-03-11,moonshotai,Moonshot AI,40.075067,4
2026-03-11,morph,Morph,0.165129,2
2026-03-11,nebius,Nebius Token Factory,10.525774,10
2026-03-11,nextbit,NextBit,2.175577,10
2026-03-11,novita,NovitaAI,148.063879,10
2026-03-11,nvidia,NVIDIA,18.006667,5
2026-03-11,open-inference,OpenInference,0.230279,4
2026-03-11,openai,OpenAI,204.434956,10
2026-03-11,parasail,Parasail,18.092283,10
2026-03-11,perplexity,Perplexity,0.895343,5
2026-03-11,phala,Phala,2.617917,7
2026-03-11,relace,Relace,0.010676,2
2026-03-11,sambanova,SambaNova,3.266397,10
2026-03-11,seed,Seed,0.812055,5
2026-03-11,siliconflow,SiliconFlow,51.020216,10
2026-03-11,sourceful,Sourceful,0.014568,5
2026-03-11,stealth,Stealth,3.480208,2
2026-03-11,stepfun,StepFun,203.242198,2
2026-03-11,streamlake,StreamLake,0.018217,1
2026-03-11,switchpoint,Switchpoint,0.001056,1
2026-03-11,together,Together,16.679876,10
2026-03-11,upstage,Upstage,0.002045,1
2026-03-11,venice,Venice,9.608593,10
2026-03-11,wandb,Weights & Biases,4.794429,7
2026-03-11,xai,xAI,108.885569,6
2026-03-11,xiaomi,Xiaomi,53.471733,1
2026-03-11,z-ai,Z.ai,22.262048,10
2026-03-12,ai21,AI21,0.013151,1
2026-03-12,aion-labs,AionLabs,0.168053,4
2026-03-12,akashml,AkashML,0.298028,1
2026-03-12,alibaba,Alibaba Cloud Int.,31.478507,10
2026-03-12,amazon-bedrock,Amazon Bedrock,185.001573,10
2026-03-12,ambient,Ambient,0.255306,1
2026-03-12,anthropic,Anthropic,85.357528,9
2026-03-12,arcee-ai,Arcee AI,69.306546,2
2026-03-12,atlas-cloud,AtlasCloud,81.471815,10
2026-03-12,azure,Azure,52.69763,10
2026-03-12,baseten,Baseten,2.850975,4
2026-03-12,black-forest-labs,Black Forest Labs,0.0,0
2026-03-12,cerebras,Cerebras,0.652073,2
2026-03-12,chutes,Chutes,12.43063,10
2026-03-12,clarifai,Clarifai,2.239974,3
2026-03-12,cloudflare,Cloudflare,1.187765,10
2026-03-12,cohere,Cohere,0.020614,4
2026-03-12,deepinfra,DeepInfra,86.553292,10
2026-03-12,deepseek,DeepSeek,21.196681,1
2026-03-12,featherless,Featherless,0.0,0
2026-03-12,fireworks,Fireworks,8.922837,8
2026-03-12,friendli,Friendli,15.160856,7
2026-03-12,gmicloud,GMICloud,0.113592,1
2026-03-12,google-ai-studio,Google AI Studio,148.606437,10
2026-03-12,google-vertex,Google Vertex,474.516025,10
2026-03-12,groq,Groq,28.508735,8
2026-03-12,inception,Inception,1.268607,3
2026-03-12,inceptron,Inceptron,9.660957,3
2026-03-12,infermatic,Infermatic,0.034606,2
2026-03-12,inflection,Inflection,0.000366,2
2026-03-12,io-net,io.net,1.616214,3
2026-03-12,ionstream,Ionstream,1.622087,4
2026-03-12,liquid,Liquid,0.622065,4
2026-03-12,mancer,Mancer,0.057622,5
2026-03-12,minimax,MiniMax,186.989787,6
2026-03-12,mistral,Mistral,8.67416,10
2026-03-12,modelrun,ModelRun,2.184236,1
2026-03-12,moonshotai,Moonshot AI,42.705433,4
2026-03-12,morph,Morph,0.168373,2
2026-03-12,nebius,Nebius Token Factory,12.44385,10
2026-03-12,nextbit,NextBit,2.254609,10
2026-03-12,novita,NovitaAI,149.803439,10
2026-03-12,nvidia,NVIDIA,69.227145,5
2026-03-12,open-inference,OpenInference,0.243649,4
2026-03-12,openai,OpenAI,208.681235,10
2026-03-12,parasail,Parasail,20.824841,10
2026-03-12,perplexity,Perplexity,0.80636,5
2026-03-12,phala,Phala,2.951795,7
2026-03-12,relace,Relace,0.00823,2
2026-03-12,sambanova,SambaNova,3.621192,10
2026-03-12,seed,Seed,0.832691,5
2026-03-12,siliconflow,SiliconFlow,42.561391,10
2026-03-12,sourceful,Sourceful,0.024638,5
2026-03-12,stealth,Stealth,96.941812,2
2026-03-12,stepfun,StepFun,206.967176,2
2026-03-12,streamlake,StreamLake,0.01514,1
2026-03-12,switchpoint,Switchpoint,0.000989,1
2026-03-12,together,Together,18.466887,10
2026-03-12,upstage,Upstage,0.024624,1
2026-03-12,venice,Venice,9.146012,10
2026-03-12,wandb,Weights & Biases,3.884414,7
2026-03-12,xai,xAI,161.688645,8
2026-03-12,xiaomi,Xiaomi,60.938757,1
2026-03-12,z-ai,Z.ai,24.734172,10
2026-03-13,ai21,AI21,0.042995,1
2026-03-13,aion-labs,AionLabs,0.188639,4
2026-03-13,akashml,AkashML,1.006334,1
2026-03-13,alibaba,Alibaba Cloud Int.,29.976086,10
2026-03-13,amazon-bedrock,Amazon Bedrock,176.964106,10
2026-03-13,ambient,Ambient,0.257708,1
2026-03-13,anthropic,Anthropic,90.57073,9
2026-03-13,arcee-ai,Arcee AI,60.716781,2
2026-03-13,atlas-cloud,AtlasCloud,94.550809,10
2026-03-13,azure,Azure,34.816664,10
2026-03-13,baseten,Baseten,2.649757,4
2026-03-13,black-forest-labs,Black Forest Labs,0.0,0
2026-03-13,cerebras,Cerebras,0.439505,2
2026-03-13,chutes,Chutes,8.928817,10
2026-03-13,clarifai,Clarifai,2.277008,3
2026-03-13,cloudflare,Cloudflare,0.822134,10
2026-03-13,cohere,Cohere,0.027417,4
2026-03-13,deepinfra,DeepInfra,80.302154,10
2026-03-13,deepseek,DeepSeek,24.65265,1
2026-03-13,featherless,Featherless,1e-06,1
2026-03-13,fireworks,Fireworks,6.263215,7
2026-03-13,friendli,Friendli,19.844403,7
2026-03-13,gmicloud,GMICloud,0.12498,1
2026-03-13,google-ai-studio,Google AI Studio,140.726421,10
2026-03-13,google-vertex,Google Vertex,479.84595,10
2026-03-13,groq,Groq,26.405086,8
2026-03-13,inception,Inception,1.641862,3
2026-03-13,inceptron,Inceptron,12.658789,3
2026-03-13,infermatic,Infermatic,0.033463,2
2026-03-13,inflection,Inflection,0.000678,2
2026-03-13,io-net,io.net,1.3846,3
2026-03-13,ionstream,Ionstream,1.754174,4
2026-03-13,liquid,Liquid,0.559692,4
2026-03-13,mancer,Mancer,0.053875,5
2026-03-13,minimax,MiniMax,167.143951,6
2026-03-13,mistral,Mistral,6.933253,10
2026-03-13,modelrun,ModelRun,2.051897,1
2026-03-13,moonshotai,Moonshot AI,35.720634,4
2026-03-13,morph,Morph,0.18718,2
2026-03-13,nebius,Nebius Token Factory,13.115813,10
2026-03-13,nextbit,NextBit,1.950934,10
2026-03-13,novita,NovitaAI,115.421479,10
2026-03-13,nvidia,NVIDIA,68.900111,5
2026-03-13,open-inference,OpenInference,0.234432,4
2026-03-13,openai,OpenAI,197.759367,10
2026-03-13,parasail,Parasail,7.731386,10
2026-03-13,perplexity,Perplexity,0.777777,5
2026-03-13,phala,Phala,1.632515,7
2026-03-13,relace,Relace,0.006333,2
2026-03-13,sambanova,SambaNova,2.841424,10
2026-03-13,seed,Seed,1.59671,5
2026-03-13,siliconflow,SiliconFlow,25.876979,10
2026-03-13,sourceful,Sourceful,0.03381,5
2026-03-13,stealth,Stealth,190.623045,2
2026-03-13,stepfun,StepFun,196.315989,2
2026-03-13,streamlake,StreamLake,0.014343,1
2026-03-13,switchpoint,Switchpoint,0.00169,1
2026-03-13,together,Together,10.301112,10
